Sentence1,Sentence2,Gold Label
"People who once thought their blood pressure was fine actually need to start exercising and eating better, according to new U.S. guidelines published on Wednesday.","People who once thought their blood pressure was coarse actually need to start exercising and eating better , according to old U.S. guidelines published on Wednesday .",0
The jury also found Gonzales guilty of using excessive force by dousing Olvera-Carrera with pepper spray.,The jury also found Gonzales innocent of using excessive force by dousing Olvera-Carrera with pepper spray .,0
"Militias also attacked local United Nations offices and, according to a United Nations spokesman, have fired into crowds seeking shelter near the airport in Bunia.","Militias also attacked national United Nations offices and , according to a United Nations spokesman , have fired into crowds seeking shelter near the airport in Bunia .",0
"The Dow Jones industrial average .DJI ended up 56.79 points, or 0.67 percent, at 8,588.36 -- its highest level since January 17.","The Dow Jones nonindustrial average .DJI ended up 56.79 points , or 0.67 percent , at 8,588.36 -- its highest level since January 17 .",0
"SUVs parked on residential streets in Monrovia were tagged with ""ELF"" and other slogans, and another was set ablaze in front of a house, Sgt.","SUVs parked on nonresidential streets in Monrovia were tagged with `` ELF '' and other slogans , and another was set ablaze in front of a house , Sgt .",0
"The number of public WiFi hot spots will grow from the current 50,000 to 85,000 by the end of 2004, IDC said.","The number of private WiFi cold spots will grow from the noncurrent 50,000 to 85,000 by the end of 2004 , IDC said .",0
The launch marks the start of a new golden age in Mars exploration.,The launch marks the start of a worn golden age in Mars exploration .,0
Brendsel and chief financial officer Vaughn Clarke resigned June 9.,Brendsel and chief nonfinancial officer Vaughn Clarke resigned June 9 .,0
"A no-go from Schwarzenegger would clear the track for another Republican, former Los Angeles mayor Richard Riordan.","A go from Schwarzenegger would clear the track for another Republican , latter Los Angeles mayor Richard Riordan .",0
"In 1993, villagers presented the Methodist Church of Fiji with Baker's boots — which cannibals tried unsuccessfully to cook and eat.","In 1993 , villagers presented the Methodist Church of Fiji with Baker 's boots — which cannibals tried successfully to cook and eat .",0
"""I came to Washington basically to establish relationships and make sure we are getting more federal money,"" Schwarzenegger said after one meeting.","`` I came to Washington basically to establish relationships and make uncertain we are getting more unitary money , '' Schwarzenegger said after one meeting .",0
"Smith, 59, is charged with filing false reports to FBI headquarters about Leung's reliability and allowing her access to classified materials.","Smith , 59 , is charged with filing true reports to FBI headquarters about Leung 's reliability and allowing her access to declassify materials .",0
Fighting erupted after four North Korean journalists confronted a dozen South Korean activists protesting human rights abuses in the North outside the main media centre.,Fighting erupted after four south Korean journalists confronted a dozen north Korean activists protesting nonhuman rights abuses in the North outside the dependent media centre .,0
"GALLOWAY TOWNSHIP, N.J. Annika Sorenstam drew the crowds, Michelle Wie got the publicity but Angela Stanford took her first LPGA victory.","GALLOWAY TOWNSHIP , N.J. Annika Sorenstam drew the crowds , Michelle Wie got the publicity but Angela Stanford took her end LPGA victory .",0
"Roy Moore, the suspended chief justice of the Alabama Supreme Court, stood accused but unrepentant Wednesday in the same courtroom he recently presided over.","Roy Moore , the suspended chief justice of the Alabama Supreme Court , stood accused but penitent Wednesday in the same courtroom he recently presided over .",0
"But a senior State Department official said: ""We'll decide how to keep the proper incentives there for countries to sign and for countries that have signed to ratify.""",But a junior State Department official said : `` We 'll decide how to keep the improper incentives there for countries to sign and for countries that have signed to ratify . '',0
"First Essex, with $1.8 billion of assets, employs about 360 people and operates 11 offices in Massachusetts and nine in southern New Hampshire.","First Essex , with $ 1.8 billion of assets , employs about 360 people and operates 11 offices in Massachusetts and nine in northern New Hampshire .",0
"Mark Longabaugh, the league's vice president for political affairs, said that Kempthorne has ""shown a distinct contempt for environmental protection.""","Mark Longabaugh , the league 's vice president for nonpolitical affairs , said that Kempthorne has `` shown a indistinct contempt for environmental protection . ''",0
"Stanford bested a 144-player field that included former winners Sorenstam and Juli Inkster, as well as 13-year-old phenom Michelle Wie.","Stanford bested a 144-player field that included latter winners Sorenstam and Juli Inkster , as disadvantageously as 13-year-old phenom Michelle Wie .",0
